,count
public_justice,257
fraud,253
property_offenses,169
kidnapping,147
offenses_against_life,101
crimes_against_women,100
hurt_grievous_hurt,89
public_tranquility,83
public_servants,78
wrongful_restraint,75
criminal_intimidation,45
offenses_against_state,32
criminal_conspiracy,4
