,count
property_offenses,1649
fraud,956
crimes_against_women,536
hurt_grievous_hurt,527
criminal_intimidation,522
kidnapping,427
public_servants,409
offenses_against_life,391
wrongful_restraint,154
public_tranquility,116
offenses_against_state,67
public_justice,30
criminal_conspiracy,16
