,count
fraud,1971
public_justice,1961
public_servants,1605
property_offenses,831
offenses_against_life,497
public_tranquility,353
kidnapping,343
crimes_against_women,318
criminal_intimidation,268
wrongful_restraint,148
hurt_grievous_hurt,99
offenses_against_state,84
criminal_conspiracy,21
