,count
fraud,115
property_offenses,115
crimes_against_women,86
kidnapping,71
hurt_grievous_hurt,68
offenses_against_life,60
public_servants,47
criminal_intimidation,46
offenses_against_state,44
public_tranquility,34
wrongful_restraint,21
public_justice,19
criminal_conspiracy,12
