,count
public_justice,525
fraud,496
property_offenses,345
crimes_against_women,304
public_servants,290
kidnapping,236
public_tranquility,202
offenses_against_life,171
hurt_grievous_hurt,162
wrongful_restraint,137
criminal_intimidation,71
offenses_against_state,36
criminal_conspiracy,4
