,count
fraud,617
public_justice,317
property_offenses,299
public_tranquility,186
kidnapping,185
public_servants,138
offenses_against_life,127
wrongful_restraint,88
hurt_grievous_hurt,76
offenses_against_state,65
crimes_against_women,61
criminal_intimidation,51
criminal_conspiracy,3
