,count
property_offenses,697
fraud,671
public_justice,346
criminal_intimidation,236
wrongful_restraint,227
public_servants,213
public_tranquility,205
kidnapping,183
offenses_against_life,105
hurt_grievous_hurt,86
crimes_against_women,75
offenses_against_state,57
criminal_conspiracy,19
