,count
property_offenses,1622
fraud,1556
criminal_intimidation,824
public_justice,453
public_servants,372
public_tranquility,337
wrongful_restraint,316
kidnapping,238
offenses_against_life,210
hurt_grievous_hurt,97
crimes_against_women,92
offenses_against_state,57
criminal_conspiracy,21
