,count
fraud,762
property_offenses,684
public_justice,625
public_servants,544
offenses_against_life,329
kidnapping,310
public_tranquility,228
crimes_against_women,208
criminal_intimidation,160
wrongful_restraint,133
hurt_grievous_hurt,90
offenses_against_state,75
criminal_conspiracy,19
