,count
fraud,1476
public_justice,1125
public_servants,927
property_offenses,664
public_tranquility,374
kidnapping,283
wrongful_restraint,173
offenses_against_life,136
criminal_intimidation,117
hurt_grievous_hurt,86
offenses_against_state,78
crimes_against_women,68
criminal_conspiracy,3
