,count
public_justice,2200
fraud,2181
public_servants,1778
property_offenses,940
public_tranquility,602
offenses_against_life,497
kidnapping,346
crimes_against_women,324
criminal_intimidation,276
wrongful_restraint,149
hurt_grievous_hurt,99
offenses_against_state,84
criminal_conspiracy,21
