,count
property_offenses,1363
fraud,1352
criminal_intimidation,665
public_justice,440
public_servants,334
public_tranquility,328
wrongful_restraint,300
kidnapping,211
offenses_against_life,179
hurt_grievous_hurt,97
crimes_against_women,83
offenses_against_state,57
criminal_conspiracy,20
