,count
public_justice,1716
fraud,1526
public_servants,1251
property_offenses,775
offenses_against_life,493
kidnapping,343
crimes_against_women,312
public_tranquility,299
criminal_intimidation,261
wrongful_restraint,146
hurt_grievous_hurt,98
offenses_against_state,83
criminal_conspiracy,20
