,count
fraud,944
public_justice,776
public_servants,535
property_offenses,508
public_tranquility,303
kidnapping,236
wrongful_restraint,152
offenses_against_life,134
criminal_intimidation,111
hurt_grievous_hurt,86
offenses_against_state,78
crimes_against_women,67
criminal_conspiracy,3
