,count
fraud,2620
public_justice,1621
public_servants,1507
property_offenses,779
public_tranquility,419
kidnapping,298
wrongful_restraint,173
offenses_against_life,136
criminal_intimidation,117
hurt_grievous_hurt,87
offenses_against_state,79
crimes_against_women,68
criminal_conspiracy,3
