,count
fraud,2224
public_justice,1480
public_servants,1310
property_offenses,726
public_tranquility,404
kidnapping,290
wrongful_restraint,173
offenses_against_life,136
criminal_intimidation,117
hurt_grievous_hurt,87
offenses_against_state,79
crimes_against_women,68
criminal_conspiracy,3
