,count
property_offenses,1287
fraud,850
crimes_against_women,533
hurt_grievous_hurt,495
criminal_intimidation,421
offenses_against_life,363
kidnapping,359
public_servants,353
wrongful_restraint,154
public_tranquility,116
offenses_against_state,67
public_justice,30
criminal_conspiracy,16
