episode,reward,loss,time
1,6.999999999999999,-0.1415858417749405,0.18883419036865234
2,5.25,-0.11396712064743042,0.014069795608520508
3,5.949999999999999,-0.06438130885362625,0.016185998916625977
4,5.599999999999999,-0.1428525745868683,0.019733667373657227
5,5.249999999999999,-0.03595349192619324,0.014210700988769531
6,6.299999999999999,0.05341121926903725,0.01458740234375
7,5.6,-0.03999399393796921,0.01511073112487793
8,6.299999999999999,-0.02371194213628769,0.008015155792236328
9,7.0,-0.034492459148168564,0.015946388244628906
10,5.949999999999999,-0.03901224955916405,0.01592850685119629
11,5.6,-0.14150093495845795,0.021528005599975586
12,6.999999999999998,-0.013104349374771118,0.014537334442138672
13,6.299999999999999,-0.16752611100673676,0.014710664749145508
14,6.649999999999999,-0.05187143385410309,0.0048143863677978516
15,7.0,0.06115451827645302,0.01527714729309082
16,6.299999999999999,-0.00715116411447525,0.024985074996948242
17,5.949999999999999,0.015193026512861252,0.013675689697265625
18,5.6,-0.026625391095876694,0.011606454849243164
19,5.6,-0.1618443876504898,0.015618562698364258
20,6.1,-0.18738096952438354,0.012700080871582031
21,6.299999999999999,0.0028845034539699554,0.019240379333496094
22,6.1,-0.10410173237323761,0.015440225601196289
23,5.6,-0.09598532319068909,0.014353036880493164
24,4.8999999999999995,-0.07542245090007782,0.015262365341186523
25,7.0,-0.08747024089097977,0.014048337936401367
26,7.0,0.019397858530282974,0.014028072357177734
27,6.299999999999999,-0.120514415204525,0.016781330108642578
28,6.449999999999999,-0.12418727576732635,0.01631331443786621
29,5.05,-0.014833204448223114,0.016209840774536133
30,7.0,-0.13133442401885986,0.011892318725585938
31,6.299999999999999,-0.07076899707317352,0.01846480369567871
32,6.65,-0.10772214829921722,0.015380382537841797
33,5.949999999999999,-0.1073039323091507,0.014512062072753906
34,5.199999999999999,-0.033637262880802155,0.015398979187011719
35,5.25,-0.05976700410246849,0.016091346740722656
36,6.449999999999999,-0.12759028375148773,0.016674280166625977
37,5.3999999999999995,-0.026348935440182686,0.01821136474609375
38,6.1,-0.08503001928329468,0.006009578704833984
39,5.95,-0.05083299055695534,0.02227163314819336
40,6.299999999999999,-0.08623941987752914,0.017717599868774414
41,5.6,-0.05466175824403763,0.007432699203491211
42,6.449999999999998,-0.08152389526367188,0.01662731170654297
43,5.599999999999999,0.05329941585659981,0.016215085983276367
44,5.6,-0.02353336289525032,0.022255420684814453
45,6.299999999999999,-0.12169678509235382,0.011108636856079102
46,6.649999999999999,-0.08170780539512634,0.017016887664794922
47,5.6,0.04091019928455353,0.01142430305480957
48,6.299999999999999,-0.1188923716545105,0.008046150207519531
49,5.249999999999999,0.015144065022468567,0.0164945125579834
50,6.65,-0.05875670164823532,0.014081716537475586
51,5.05,0.0007958374917507172,0.014223098754882812
52,6.299999999999999,-0.1708061248064041,0.02021932601928711
53,6.299999999999999,-0.01760750636458397,0.016724109649658203
54,5.949999999999999,-0.01624208316206932,0.016175508499145508
55,6.299999999999999,-0.005116965621709824,0.01660752296447754
56,6.65,-0.12055937945842743,0.01443338394165039
57,6.299999999999999,-0.02204184979200363,0.008491277694702148
58,6.1,-0.10406140983104706,0.020877599716186523
59,5.949999999999999,-0.15385781228542328,0.011826753616333008
60,6.649999999999999,0.017321784049272537,0.01604294776916504
61,5.3999999999999995,-0.08602597564458847,0.016933441162109375
62,7.0,-0.12004614621400833,0.018996238708496094
63,6.299999999999999,0.03836720064282417,0.006013154983520508
64,7.0,-0.004786103963851929,0.01854848861694336
65,6.649999999999999,0.01196257397532463,0.0140228271484375
66,6.299999999999999,0.005593087524175644,0.011894941329956055
67,6.649999999999999,-0.07474035769701004,0.004357337951660156
68,6.65,-0.0452306866645813,0.015487432479858398
69,4.8999999999999995,-0.036820586770772934,0.024362564086914062
70,6.65,-0.04518308863043785,0.00863337516784668
71,5.949999999999999,0.003782976418733597,0.02202773094177246
72,6.299999999999999,-0.049746397882699966,0.00970149040222168
73,5.749999999999999,-0.13517841696739197,0.02010655403137207
74,6.099999999999999,-0.08089475333690643,0.01267385482788086
75,5.6,-0.029396113008260727,0.019974946975708008
76,6.649999999999999,-0.0319976881146431,0.011142253875732422
77,6.299999999999999,-0.17779195308685303,0.017953872680664062
78,5.949999999999999,0.03410310670733452,0.007906436920166016
79,6.299999999999999,-0.018956534564495087,0.01822519302368164
80,5.6,-0.23972538113594055,0.013881206512451172
81,4.8999999999999995,0.007353674620389938,0.01860642433166504
82,6.299999999999999,-0.04368135705590248,0.011180639266967773
83,5.049999999999999,-0.05449628829956055,0.015923500061035156
84,5.949999999999999,-0.15252527594566345,0.016153573989868164
85,5.949999999999999,0.01803339645266533,0.016233205795288086
86,6.65,-0.022716276347637177,0.015781402587890625
87,6.299999999999999,-0.14549538493156433,0.008483409881591797
88,5.3999999999999995,-0.14601920545101166,0.022462129592895508
89,6.6499999999999995,-0.06893326342105865,0.012700557708740234
90,5.949999999999999,-0.04059818014502525,0.011771202087402344
91,6.299999999999999,-0.12576596438884735,0.01637411117553711
92,5.949999999999999,-0.07831431925296783,0.012807130813598633
93,5.949999999999999,-0.08924219012260437,0.011614799499511719
94,6.649999999999999,0.001181967556476593,0.01671767234802246
95,6.299999999999999,0.014771409332752228,0.01622748374938965
96,5.949999999999999,-0.015213783830404282,0.020085811614990234
97,4.8999999999999995,-0.18765616416931152,0.008449554443359375
98,6.299999999999999,-0.051166895776987076,0.020003557205200195
99,4.8999999999999995,-0.028182096779346466,0.008637189865112305
100,7.0,0.08037416636943817,0.016539812088012695
101,6.65,0.07002076506614685,0.02164769172668457
102,7.0,0.09575437754392624,0.018689393997192383
103,5.949999999999999,-0.049132734537124634,0.0180203914642334
104,5.6,0.07790705561637878,0.016272783279418945
105,5.05,0.020922627300024033,0.01872110366821289
106,6.649999999999999,-0.019847217947244644,0.012129545211791992
107,5.75,0.03681650757789612,0.02037191390991211
108,6.299999999999999,-0.02580264024436474,0.012620210647583008
109,5.949999999999999,-0.03663249686360359,0.01675271987915039
110,5.6,-0.009387336671352386,0.012508630752563477
111,5.949999999999999,-0.03552835434675217,0.003862619400024414
112,6.299999999999999,0.06171572208404541,0.02197408676147461
113,6.649999999999999,-0.15364208817481995,0.017131805419921875
114,5.6,-0.05539882555603981,0.009410858154296875
115,6.649999999999999,0.07659251987934113,0.01594829559326172
116,5.6,-0.14182467758655548,0.017579078674316406
117,6.299999999999999,0.07552540302276611,0.018213510513305664
118,5.949999999999999,-0.022254344075918198,0.010582685470581055
119,6.649999999999999,-0.12027272582054138,0.015794992446899414
120,6.299999999999999,-0.1797155737876892,0.008164405822753906
121,5.25,-0.11209172010421753,0.015171051025390625
122,5.049999999999999,-0.048986706882715225,0.025601863861083984
123,5.949999999999999,-0.11759191751480103,0.008359670639038086
124,5.6,-0.1321324110031128,0.01628255844116211
125,7.0,-0.007980022579431534,0.016432523727416992
126,6.299999999999999,-0.029020432382822037,0.016301870346069336
127,5.949999999999999,-0.047067854553461075,0.0207822322845459
128,5.25,-0.11325182765722275,0.01105189323425293
129,6.299999999999999,-0.07389306277036667,0.020015716552734375
130,6.1000000000000005,-0.006722558289766312,0.013980388641357422
131,6.65,-0.14771664142608643,0.005751609802246094
132,5.05,0.04841284453868866,0.022249698638916016
133,4.699999999999999,-0.08285418152809143,0.004015207290649414
134,5.6,-0.1538606733083725,0.022003650665283203
135,5.249999999999999,-0.008204597979784012,0.01843857765197754
136,5.25,-0.20565277338027954,0.013097763061523438
137,5.6,-0.05270477011799812,0.015780925750732422
138,5.949999999999999,-0.0249231718480587,0.014043092727661133
139,5.249999999999999,0.0026649534702301025,0.0017478466033935547
140,5.05,-0.026343002915382385,0.016099214553833008
141,6.299999999999999,-0.07426689565181732,0.025732040405273438
142,6.799999999999999,-0.05632267892360687,0.008374691009521484
143,6.299999999999999,-0.20207054913043976,0.02493119239807129
144,6.649999999999999,-0.14148779213428497,0.014908552169799805
145,5.949999999999999,-0.07996755838394165,0.010987997055053711
146,6.299999999999999,-0.04147658497095108,0.016110658645629883
147,6.65,-0.029945744201540947,0.014434337615966797
148,5.549999999999999,-0.04920187219977379,0.012722492218017578
149,5.25,-0.014020822942256927,0.01850128173828125
150,5.6,0.02575524151325226,0.017213106155395508
151,5.6,-0.20857608318328857,0.0038101673126220703
152,5.949999999999999,-0.06290718913078308,0.024262189865112305
153,6.65,-0.09037192165851593,0.022324800491333008
154,5.599999999999999,-0.10683979094028473,0.018038272857666016
155,5.25,0.057446256279945374,0.016375064849853516
156,6.649999999999999,-0.09474172443151474,0.013404130935668945
157,4.9,-0.09057500958442688,0.014550447463989258
158,5.3999999999999995,0.009032398462295532,0.014115571975708008
159,6.1,-0.02073683589696884,0.01650261878967285
160,6.3,-0.09754407405853271,0.010558843612670898
161,5.249999999999999,-0.0337095707654953,0.02157139778137207
162,5.249999999999999,0.0403541699051857,0.011939048767089844
163,6.299999999999999,-0.18071690201759338,0.012423038482666016
164,5.6,0.004380512982606888,0.015781641006469727
165,6.3,-0.01670052483677864,0.014817237854003906
166,5.949999999999999,0.16172681748867035,0.016492605209350586
167,6.449999999999999,-0.12562987208366394,0.011655330657958984
168,6.649999999999999,-0.1611115038394928,0.018520116806030273
169,6.249999999999999,-0.07955178618431091,0.01603221893310547
170,6.299999999999999,-0.022500209510326385,0.012024402618408203
171,6.299999999999999,-0.08672535419464111,0.00980067253112793
172,5.599999999999999,-0.01062849536538124,0.027215242385864258
173,6.299999999999999,-0.11255744099617004,0.029560089111328125
174,6.1,-0.11064128577709198,0.02529001235961914
175,4.8999999999999995,-0.1498316526412964,0.02463698387145996
176,7.0,-0.024479303508996964,0.021390676498413086
177,5.949999999999999,-0.10227949917316437,0.02605605125427246
