,count
public_servants,1540
fraud,1517
public_justice,1263
property_offenses,883
crimes_against_women,398
public_tranquility,347
kidnapping,286
offenses_against_life,258
hurt_grievous_hurt,215
wrongful_restraint,166
criminal_intimidation,77
offenses_against_state,38
criminal_conspiracy,4
