,count
fraud,1865
public_justice,1295
public_servants,1119
property_offenses,692
public_tranquility,395
kidnapping,284
wrongful_restraint,173
offenses_against_life,136
criminal_intimidation,117
hurt_grievous_hurt,86
offenses_against_state,79
crimes_against_women,68
criminal_conspiracy,3
