,count
property_offenses,1859
fraud,1761
criminal_intimidation,1003
public_justice,464
public_servants,408
public_tranquility,350
wrongful_restraint,329
kidnapping,256
offenses_against_life,236
crimes_against_women,113
hurt_grievous_hurt,97
offenses_against_state,57
criminal_conspiracy,21
