,count
property_offenses,2040
fraud,1088
criminal_intimidation,626
hurt_grievous_hurt,551
crimes_against_women,536
public_servants,463
kidnapping,458
offenses_against_life,408
wrongful_restraint,156
public_tranquility,116
offenses_against_state,67
public_justice,30
criminal_conspiracy,16
