,count
fraud,1349
public_servants,1132
public_justice,1069
property_offenses,716
crimes_against_women,382
public_tranquility,322
kidnapping,278
offenses_against_life,239
hurt_grievous_hurt,203
wrongful_restraint,160
criminal_intimidation,74
offenses_against_state,37
criminal_conspiracy,4
