,count
property_offenses,481
fraud,438
crimes_against_women,266
kidnapping,221
public_servants,215
hurt_grievous_hurt,206
offenses_against_life,187
criminal_intimidation,173
public_tranquility,94
offenses_against_state,67
wrongful_restraint,58
public_justice,30
criminal_conspiracy,16
