,count
fraud,824
public_justice,476
property_offenses,404
public_servants,256
public_tranquility,254
kidnapping,223
offenses_against_life,132
wrongful_restraint,117
hurt_grievous_hurt,86
offenses_against_state,76
criminal_intimidation,75
crimes_against_women,67
criminal_conspiracy,3
