,count
property_offenses,1126
fraud,1082
criminal_intimidation,481
public_justice,430
public_tranquility,320
public_servants,308
wrongful_restraint,284
kidnapping,203
offenses_against_life,150
hurt_grievous_hurt,97
crimes_against_women,81
offenses_against_state,57
criminal_conspiracy,20
