,count
fraud,350
public_justice,216
kidnapping,161
public_servants,130
property_offenses,118
offenses_against_life,98
public_tranquility,84
hurt_grievous_hurt,78
crimes_against_women,61
wrongful_restraint,56
offenses_against_state,55
criminal_intimidation,54
criminal_conspiracy,6
