,count
fraud,400
public_justice,199
property_offenses,185
kidnapping,132
public_tranquility,124
offenses_against_life,103
public_servants,68
wrongful_restraint,58
crimes_against_women,54
hurt_grievous_hurt,50
offenses_against_state,48
criminal_intimidation,26
criminal_conspiracy,3
