,count
property_offenses,2330
fraud,1249
criminal_intimidation,725
hurt_grievous_hurt,592
public_servants,552
crimes_against_women,536
kidnapping,491
offenses_against_life,423
wrongful_restraint,156
public_tranquility,116
offenses_against_state,67
public_justice,30
criminal_conspiracy,16
