,count
property_offenses,906
fraud,854
public_justice,393
criminal_intimidation,357
public_tranquility,274
public_servants,264
wrongful_restraint,257
kidnapping,197
offenses_against_life,119
hurt_grievous_hurt,93
crimes_against_women,78
offenses_against_state,57
criminal_conspiracy,20
