,count
public_servants,1811
fraud,1772
public_justice,1746
property_offenses,1329
public_tranquility,413
crimes_against_women,405
kidnapping,302
offenses_against_life,270
hurt_grievous_hurt,223
wrongful_restraint,169
criminal_intimidation,80
offenses_against_state,38
criminal_conspiracy,4
