,count
public_servants,858
fraud,724
public_justice,654
property_offenses,471
crimes_against_women,325
kidnapping,248
public_tranquility,237
offenses_against_life,204
hurt_grievous_hurt,183
wrongful_restraint,155
criminal_intimidation,71
offenses_against_state,36
criminal_conspiracy,4
