,count
public_justice,392
fraud,368
property_offenses,253
kidnapping,213
crimes_against_women,199
public_servants,149
public_tranquility,145
offenses_against_life,134
hurt_grievous_hurt,129
wrongful_restraint,104
criminal_intimidation,62
offenses_against_state,36
criminal_conspiracy,4
